행정시,가맹점명,전화번호,주소,데이터기준일자
서귀포시,운하반점,064-763-5811,제주특별자치도 서귀포시 중앙로72번길 8-1,2022-03-31
서귀포시,본초불닭발 서귀포중앙점,064-763-5929,제주특별자치도 서귀포시 중앙로47번길 7,2022-03-31
서귀포시,코리아마트주식회사,064-763-5949,제주특별자치도 서귀포시 동홍서로 42-6,2022-03-31
서귀포시,코리아치킨,064-763-5949,제주특별자치도 서귀포시 태평로537번길 49,2022-03-31
서귀포시,명물고기집,064-763-6000,제주특별자치도 서귀포시 서문로29번길 3,2022-03-31
서귀포시,명물식육점,064-763-6000,제주특별자치도 서귀포시 서문로29번길 3,2022-03-31
서귀포시,남원추어탕,064-763-6167,제주특별자치도 서귀포시 일주동로 8692,2022-03-31
서귀포시,안거리음식점,064-763-6190,제주특별자치도 서귀포시 중정로91번길 38,2022-03-31
서귀포시,단수이대왕카스테라제주쇠소깍점,064-763-6226,제주특별자치도 서귀포시 효돈순환로 217-3,2022-03-31
서귀포시,다우리식당카페,064-763-6400,제주특별자치도 서귀포시 칠십리로 38-1,2022-03-31
서귀포시,달빛부둣가,064-763-6400,제주특별자치도 서귀포시 칠십리로 38-1,2022-03-31
서귀포시,더펍,064-763-6537,제주특별자치도 서귀포시 동홍서로 83,2022-03-31
서귀포시,서울불고기,064-763-6555,제주특별자치도 서귀포시 동홍중앙로 17,2022-03-31
서귀포시,우가미,064-763-6555,제주특별자치도 서귀포시 동홍중앙로 17,2022-03-31
서귀포시,솔칼국수,064-763-6556,제주특별자치도 서귀포시 솔동산로 30,2022-03-31
서귀포시,빨간대게,064-763-6660,제주특별자치도 서귀포시 동홍로 101,2022-03-31
서귀포시,어부촌,064-763-6668,제주특별자치도 서귀포시 칠십리로 67,2022-03-31
서귀포시,탐라갈치요리전문점,064-763-6676,제주특별자치도 서귀포시 소암로 37,2022-03-31
서귀포시,도르멍수제버거,064-763-6686,제주특별자치도 서귀포시 부두로 39,2022-03-31
서귀포시,탐나네,064-763-6686,제주특별자치도 서귀포시 부두로 39,2022-03-31
서귀포시,한중식당,064-763-6788,제주특별자치도 서귀포시 중정로61번길 9-1,2022-03-31
서귀포시,한중식당,064-763-6788,제주특별자치도 서귀포시 중정로61번길 9-1,2022-03-31
서귀포시,뽈살집,064-763-6860,제주특별자치도 서귀포시 중정로91번길 37,2022-03-31
서귀포시,뽈살집별관,064-763-6860,제주특별자치도 서귀포시 중정로91번길 39-1,2022-03-31
서귀포시,삿뽀로우동집동홍점,064-763-6868,제주특별자치도 서귀포시 동홍동로26번길 8,2022-03-31
서귀포시,다부,064-763-6887,제주특별자치도 서귀포시 서문로29번길 21,2022-03-31
서귀포시,하늘정원,064-763-6979,제주특별자치도 서귀포시 일주동로 8718,2022-03-31
서귀포시,뜰,064-763-6987,제주특별자치도 서귀포시 문부로 8,2022-03-31
서귀포시,이쁜꽃돼지,064-763-7008,제주특별자치도 서귀포시 중정로91번길 41-1,2022-03-31
서귀포시,돈스타,064-763-7171,제주특별자치도 서귀포시 칠십리로214번길 4,2022-03-31
서귀포시,삼무호생선구이서귀포점,064-763-7266,제주특별자치도 서귀포시 명동로 12,2022-03-31
서귀포시,엄마식당,064-763-7279,제주특별자치도 서귀포시 토평로 59,2022-03-31
서귀포시,김가네흑돼지,064-763-7289,제주특별자치도 서귀포시 중정로91번길 25-1,2022-03-31
서귀포시,가야장수밀면,064-763-7353,제주특별자치도 서귀포시 516로 145,2022-03-31
서귀포시,또래오래중앙점,064-763-7373,제주특별자치도 서귀포시 명동로11,2022-03-31
서귀포시,동언식당,064-763-7427,제주특별자치도 서귀포시 서문로41번길 10-1,2022-03-31
서귀포시,배터지는생동까스서귀포점,064-763-7477,제주특별자치도 서귀포시 동홍동 430-38,2022-03-31
서귀포시,다올,064-763-7533,제주특별자치도 서귀포시 중정로91번길 18,2022-03-31
서귀포시,행복맘집밥,064-763-7545,제주특별자치도 서귀포시 서문로 38,2022-03-31
서귀포시,초록마을서귀포점,064-763-7562,제주특별자치도 서귀포시 동홍동 497-1,2022-03-31
서귀포시,초록마을 제주서귀포점,064-763-7562,제주특별자치도 서귀포시 일주동로 8540,2022-03-31
서귀포시,수진돌솥밥,064-763-7588,제주특별자치도 서귀포시 중앙로62번길 4,2022-03-31
서귀포시,자연샤브,064-763-7632,제주특별자치도 서귀포시 동홍로 188,2022-03-31
서귀포시,자연샤브신서귀포,064-763-7635,제주특별자치도 서귀포시 서호남로 65,2022-03-31
서귀포시,중섭이네식당,064-763-7703,제주특별자치도 서귀포시 이중섭로 19,2022-03-31
서귀포시,송정동 핫도그 서귀포점,064-763-7730,제주특별자치도 서귀포시 이중섭로 5-1,2022-03-31
서귀포시,원차우,064-763-7738,제주특별자치도 서귀포시 서호로 7-24,2022-03-31
서귀포시,산고을오리,064-763-7779,제주특별자치도 서귀포시 동문로 25,2022-03-31
서귀포시,원앙한방삼계탕,064-763-7822,제주특별자치도 서귀포시 신효로25번길 10-1,2022-03-31
서귀포시,비비큐치킨점,064-763-7875,제주특별자치도 서귀포시 서귀동 279-7,2022-03-31
서귀포시,국수야,064-763-7982,제주특별자치도 서귀포시 중정로91번길 26-1,2022-03-31
서귀포시,김밥천국서귀포점,064-763-8009,제주특별자치도 서귀포시 중정로 60,2022-03-31
서귀포시,김밥천국서귀포점,064-763-8009,제주특별자치도 서귀포시 중정로 60,2022-03-31
서귀포시,우리집정식,064-763-8080,제주특별자치도 서귀포시 중앙로195번길 4,2022-03-31
서귀포시,제주천지연육가공영농조합법인,064-763-8088,제주특별자치도 서귀포시 중산간동로 7898,2022-03-31
서귀포시,천지연정육식당,064-763-8088,제주특별자치도 서귀포시 중산간동로 7898,2022-03-31
서귀포시,더나은축산유통,064-763-8205,제주특별자치도 서귀포시 동홍북로 28,2022-03-31
서귀포시,샤르망,064-763-8258,제주특별자치도 서귀포시 태평로439번길 39,2022-03-31
서귀포시,탐나는 식당,064-763-8271,제주특별자치도 서귀포시 하신상로 148,2022-03-31
서귀포시,메밀가,064-763-8277,제주특별자치도 서귀포시 동홍북로 27-8,2022-03-31
서귀포시,마농오메기통닭마농문어통닭,064-763-8292,제주특별자치도 서귀포시 중정로61번길 20,2022-03-31
서귀포시,(주)제이원 에프앤비,064-763-8330,제주특별자치도 서귀포시 태평로 509,2022-03-31
서귀포시,청원나들목맛집,064-763-8426,제주특별자치도 서귀포시 서문로29번길 37,2022-03-31
서귀포시,고미횟집,064-763-8501,제주특별자치도 서귀포시 서문로 46,2022-03-31
서귀포시,서귀포어시장,064-763-8522,제주특별자치도 서귀포시 정방로 17,2022-03-31
제주시,경성통닭,064-763-8568,제주특별자치도 제주시 연오로 62,2022-03-31
서귀포시,불닭발땡초동대문엽기떡볶이서귀포점,064-763-8592,제주특별자치도 서귀포시 명동로 7,2022-03-31
서귀포시,대풍옥,064-763-8734,제주특별자치도 서귀포시 일주동로 8737,2022-03-31
서귀포시,돈가네우가네이호점,064-763-8774,제주특별자치도 서귀포시 명동로 5-1,2022-03-31
제주시,혁이네,064-763-8808,제주특별자치도 제주시 수덕7길 26,2022-03-31
서귀포시,번영숯불갈비,064-763-8838,제주특별자치도 서귀포시 일주동로 8508,2022-03-31
서귀포시,비석거리가든,064-763-8838,제주특별자치도 서귀포시 일주동로 8508,2022-03-31
서귀포시,산수정,064-763-8859,제주특별자치도 서귀포시 중정로 26,2022-03-31
서귀포시,수연,064-763-8860,제주특별자치도 서귀포시 중정로61번길 30-1,2022-03-31
서귀포시,뱃도새기토평점(주식회사록산),064-763-8866,제주특별자치도 서귀포시 일주동로 8503,2022-03-31
서귀포시,후다닭치킨,064-763-8880,제주특별자치도 서귀포시 태평로353번길 3,2022-03-31
서귀포시,돈판돈,064-763-8881,제주특별자치도 서귀포시 명동로 1-1,2022-03-31
서귀포시,직구섬식당,064-763-8887,제주특별자치도 서귀포시 동홍동 497-1,2022-03-31
서귀포시,부촌석갈비,064-763-8887,제주특별자치도 서귀포시 동홍로 371-1,2022-03-31
서귀포시,착한밥집,064-763-8887,제주특별자치도 서귀포시 일주동로 8542,2022-03-31
서귀포시,돼지공항국,064-763-8892,제주특별자치도 서귀포시 중산간동로 7915,2022-03-31
서귀포시,암사동국물떡볶이서귀포점,064-763-8897,제주특별자치도 서귀포시 태평로 487,2022-03-31
서귀포시,송가네흑돼지,064-763-8999,제주특별자치도 서귀포시 중앙로150번길 70,2022-03-31
서귀포시,못난이찹쌀꽈배기 신시가지점,064-763-9004,제주특별자치도 서귀포시 신서귀로 35,2022-03-31
서귀포시,못난이찹쌀꽈배기 제주본점,064-763-9022,제주특별자치도 서귀포시 명동로 1,2022-03-31
서귀포시,청솔골,064-763-9145,제주특별자치도 서귀포시 동홍로 114,2022-03-31
서귀포시,달인본가,064-763-9177,제주특별자치도 서귀포시 동홍로 36,2022-03-31
서귀포시,흑도세기숯불친구,064-763-9233,제주특별자치도 서귀포시 중산간동로 8003,2022-03-31
서귀포시,통족서홍점,064-763-9266,제주특별자치도 서귀포시 중앙로 199,2022-03-31
서귀포시,알통떡강정동홍점,064-763-9283,제주특별자치도 서귀포시 동홍중앙로 9,2022-03-31
서귀포시,화끈한갈매기,064-763-9292,제주특별자치도 서귀포시 중앙로150번길 4-1,2022-03-31
서귀포시,춘천손가닭갈비,064-763-9333,제주특별자치도 서귀포시 일주동로 8603,2022-03-31
서귀포시,영시식당 중앙점,064-763-9336,제주특별자치도 서귀포시 동문동로 29,2022-03-31
서귀포시,올레서울식당,064-763-9395,제주특별자치도 서귀포시 중정로61번길 8-1,2022-03-31
서귀포시,시나브로,064-763-9449,제주특별자치도 서귀포시 동홍중앙로66번길 7,2022-03-31
서귀포시,복이랑아구랑,064-763-9474,제주특별자치도 서귀포시 동홍중앙로 17,2022-03-31
서귀포시,예감,064-763-9494,제주특별자치도 서귀포시 중정로91번길 42,2022-03-31
서귀포시,춘배네코히,064-763-9533,제주특별자치도 서귀포시 태평로 355,2022-03-31
서귀포시,소담명가찰솥밥,064-763-9787,제주특별자치도 서귀포시 천제연로 357,2022-03-31
서귀포시,짜장나라,064-763-9955,제주특별자치도 서귀포시 장수로 1,2022-03-31
서귀포시,서귀포서홍축산,064-763-9993,제주특별자치도 서귀포시 중앙로195번길 23,2022-03-31
서귀포시,대패고기집,064-763-9998,제주특별자치도 서귀포시 동홍남로 75,2022-03-31
서귀포시,흑돼지일번지,064-764-0011,제주특별자치도 서귀포시 남원읍 남조로 5,2022-03-31
서귀포시,어멍감자탕,064-764-0018,제주특별자치도 서귀포시 남원읍 남원체육관로 286,2022-03-31
서귀포시,무지개마트,064-764-0050,제주특별자치도 서귀포시 남원읍 남원회관로 75,2022-03-31
서귀포시,길갈영농조합법인,064-764-0055,제주특별자치도 서귀포시 남원읍 남원리 446,2022-03-31
서귀포시,밥집,064-764-0073,제주특별자치도 서귀포시 남원읍 태위로215번길 2,2022-03-31
서귀포시,경후한정식,064-764-0083,제주특별자치도 서귀포시 남원읍 태위로689번길 1-1,2022-03-31
서귀포시,자매해장국,064-764-0085,제주특별자치도 서귀포시 남원읍 남원회관로 97,2022-03-31
서귀포시,일송회수산,064-764-0094,제주특별자치도 서귀포시 남원읍 위미중앙로196번길 13,2022-03-31
서귀포시,탐나는해물손칼국수,064-764-0120,제주특별자치도 서귀포시 남원읍 남원회관로 97,2022-03-31
서귀포시,신팔도강산,064-764-0168,제주특별자치도 서귀포시 남원읍 위미리 3156-2,2022-03-31
서귀포시,갈비시대,064-764-0190,제주특별자치도 서귀포시 남원읍 한신로 189-3,2022-03-31
서귀포시,고씨네천지국수,064-764-0436,제주특별자치도 서귀포시 중앙로79번길 4,2022-03-31
서귀포시,신흥리국수,064-764-0457,제주특별자치도 서귀포시 남원읍 일주동로 6624,2022-03-31
서귀포시,한남제주재래닭농원식당,064-764-0538,제주특별자치도 서귀포시 남원읍 한남리 1615-4,2022-03-31
서귀포시,청자네식개집,064-764-0707,제주특별자치도 서귀포시 남원읍 태위로 690,2022-03-31
서귀포시,또와국밥,064-764-0782,제주특별자치도 서귀포시 남원읍 남조로 26,2022-03-31
서귀포시,밥통,064-764-0877,제주특별자치도 서귀포시 남원읍 태위로 907,2022-03-31
서귀포시,삼덕고깃집,064-764-0893,제주특별자치도 서귀포시 남원읍 태흥리 153-13,2022-03-31
서귀포시,탐라국꾼,064-764-0981,제주특별자치도 서귀포시 남원읍 태위로 673,2022-03-31
서귀포시,탐라국꾼,064-764-0981,제주특별자치도 서귀포시 남원읍 태위로 673,2022-03-31
서귀포시,탐라국꾼,064-764-0981,제주특별자치도 서귀포시 남원읍 태위로 673,2022-03-31
서귀포시,위미농업협동조합,064-764-1082,제주특별자치도 서귀포시 남원읍 위미리 2832-6,2022-03-31
서귀포시,위미농업협동조합,064-764-1084,제주특별자치도 서귀포시 남원읍 태위로 126,2022-03-31
서귀포시,맹치동산,064-764-1093,제주특별자치도 서귀포시 남원읍 자배오름로139번길 35-68,2022-03-31
서귀포시,위미브런치,064-764-1101,제주특별자치도 서귀포시 남원읍 태위로 268,2022-03-31
서귀포시,현가네곰탕남원점,064-764-1111,제주특별자치도 서귀포시 남원읍 남원회관로 65,2022-03-31
서귀포시,한라산정육점,064-764-1120,제주특별자치도 서귀포시 남원읍 태위로 680,2022-03-31
서귀포시,투빅(Too Big),064-764-1132,제주특별자치도 서귀포시 남원읍 태위로 684,2022-03-31
서귀포시,위미페리카나,064-764-1181,제주특별자치도 서귀포시 남원읍 위미중앙로 204,2022-03-31
서귀포시,이듸완,064-764-1256,제주특별자치도 서귀포시 남원읍 태위로115번길 1,2022-03-31
서귀포시,옥돔마을,064-764-1258,제주특별자치도 서귀포시 남원읍 남태해안로 509,2022-03-31
서귀포시,버거나라남원점,064-764-1289,제주특별자치도 서귀포시 남원읍 태위로 668,2022-03-31
서귀포시,옥이네 빵집,064-764-1314,제주특별자치도 서귀포시 남원읍 태위로 662,2022-03-31
서귀포시,모녀분식,064-764-1398,제주특별자치도 서귀포시 남원읍 태위로 257,2022-03-31
서귀포시,위미모녀분식,064-764-1398,제주특별자치도 서귀포시 남원읍 태위로 257,2022-03-31
서귀포시,투썸플레이스 제주남원농협하나로마트점,064-764-1492,제주특별자치도 서귀포시 남원읍 남조로 52,2022-03-31
서귀포시,해선락와사비,064-764-1619,제주특별자치도 서귀포시 남원읍 남태해안로 335,2022-03-31
